time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,ex,ey,ez,evx,evy,evz,eyaw,Kp_x,Ki_x,Kd_x,Kp_y,Ki_y,Kd_y,Kp_z,Ki_z,Kd_z,Kp_yaw,Ki_yaw,Kd_yaw,thrust,roll,pitch,yaw,rpm1,rpm2,rpm3,rpm4,target_x,target_y,target_z,tracking_error,noise1,noise2,noise3,noise4
0.47073841094970703,-0.06584967393700408,0.10273238516216832,1.0712841237352666,-3.3589998880543783,2.234686127256247,1.0761551613557119,-0.04755154177220248,0.28388054474617863,0.36982572253269186,0.8833909792061904,0.0,0.0,0.0,2.065849673937004,1.8972676148378316,-0.0712841237352666,3.3589998880543783,-2.234686127256247,-1.0761551613557119,-0.0937575684891856,1.5,0.01,0.5,1.5,0.01,0.5,4.0,0.05,1.2,2.5,0.05,0.4,0.2148635050589336,3.098774510905506,2.8459014222567474,-0.23439392122296399,0.3336510169873206,0.0,0.0,1.0,2,2,1,2.805787002592101,-0.03149888288472565,-0.2226976517217735,0.03132103356857781,-0.06914854637073996
0.5176761150360107,-0.08131649694320263,0.11238359208622506,1.0778992334209787,-3.712037521487651,2.316289661773619,1.587626324570882,0.2688351068695848,0.37997733064453504,0.2334964916593642,0.8537120720087312,0.0,0.0,0.0,2.0813164969432028,1.887616407913775,-0.07789923342097871,3.712037521487651,-2.316289661773619,-1.587626324570882,-0.0494182376927621,1.5,0.01,0.5,1.5,0.01,0.5,4.0,0.05,1.2,2.5,0.05,0.4,0.18840306631608517,3.1219747454148044,2.8314246118706623,-0.12354559423190525,0.5199366805035408,0.0,0.0,1.0,2,2,1,2.8108792849286153,-0.041986726610245044,0.03462125584898026,-0.09679851040370241,-9.393349374247659e-05
0.5651750564575195,-0.09803648679224923,0.12356777454825084,1.0857108171922438,-4.012797563771185,2.684203790886186,1.874780105103638,0.5505953634970242,0.4271324282319003,0.06709253896745247,0.7140736836372008,0.0,0.0,0.0,2.098036486792249,1.8764322254517491,-0.08571081719224383,4.012797563771185,-2.684203790886186,-1.874780105103638,-0.005467814884809297,1.5,0.01,0.5,1.5,0.01,0.5,4.0,0.05,1.2,2.5,0.05,0.4,0.1571567312310247,3.1470547301883736,2.8146483381776237,-0.013669537212023242,0.6103376954202193,0.0,0.17721460843913453,1.0,2,2,1,2.8160435615965054,0.02295784428168564,-0.02874365180963455,-0.09215318843550346,0.029551973972861807
0.6122560501098633,-0.1158227951677651,0.13644548883882807,1.093402260647892,-4.268714010123809,3.090651429738537,1.8459464293555223,0.7614380561212656,0.4192721854709794,-0.10795304011982404,0.48246146199416257,0.0,0.0,0.0,2.115822795167765,1.863554511161172,-0.09340226064789192,4.268714010123809,-3.090651429738537,-1.8459464293555223,0.01482795317530372,1.5,0.01,0.5,1.5,0.01,0.5,4.0,0.05,1.2,2.5,0.05,0.4,0.12639095740843231,3.1737341927516476,2.795331766741758,0.0370698829382593,0.7376692253198158,0.0,0.0,1.0,2,2,1,2.8210397903813456,-0.006288307518413131,0.04084387805446198,0.22540138952200173,-0.09163529290071518
0.6595618724822998,-0.13451437964299723,0.1503561624896162,1.10008412246395,-4.485980274055711,3.3385616761891512,1.603646835853921,0.8742063084950809,0.35740901420908217,-0.2690940948692766,0.1887074319044711,0.0,0.0,0.0,2.1345143796429973,1.8496438375103839,-0.10008412246394993,4.485980274055711,-3.3385616761891512,-1.603646835853921,-0.003492906850998456,1.5,0.01,0.5,1.5,0.01,0.5,4.0,0.05,1.2,2.5,0.05,0.4,0.09966351014420027,3.201771569464496,2.7744657562655757,-0.00873226712749614,0.5190666370305262,0.0,0.0,1.0,2,2,1,2.8261901553349604,0.05603937062614683,0.037247477242166455,-0.13673546264822264,0.05926183269097011
0.706392765045166,-0.15396062894548163,0.16442737071642544,1.105583298528179,-4.667099832596255,3.3770899744342167,1.319802255414967,0.8743753892359616,0.2495109899119041,-0.3955753995355307,-0.12935241742598996,0.0,0.0,0.0,2.1539606289454816,1.8355726292835746,-0.10558329852817905,4.667099832596255,-3.3770899744342167,-1.319802255414967,-0.05797410254898261,1.5,0.01,0.5,1.5,0.01,0.5,4.0,0.05,1.2,2.5,0.05,0.4,0.07766680588728381,3.230940943418222,2.753358943925362,-0.14493525637245652,0.5515656462688134,0.0,0.0,1.0,2,2,1,2.8319641772717254,-0.137893706998377,-0.022530188949905244,-0.031208022934731905,0.03628476118635333
0.7536673545837402,-0.1740109439429668,0.17805927526078016,1.1102530360384733,-4.81207559939644,3.2716570906451357,1.120737002470622,0.7619235204738821,0.10947555079126395,-0.4711059596541453,-0.4307514683735645,0.0,0.0,0.0,2.174010943942967,1.8219407247392199,-0.11025303603847325,4.81207559939644,-3.2716570906451357,-1.120737002470622,-0.1245518366958851,1.5,0.01,0.5,1.5,0.01,0.5,4.0,0.05,1.2,2.5,0.05,0.4,0.058987855846106996,3.26101641591445,2.73291108710883,-0.31137959173971275,0.3916927095155949,0.0,0.0,1.0,2,2,1,2.838652377590952,0.003584150064857767,0.07481360639722176,-0.09513339064609072,-0.08867682200806155
0.8006246089935303,-0.1945111553134016,0.1910992594433415,1.114606713082122,-4.9200507289043545,3.1295962038147205,1.0448824904757066,-0.5513346828758116,0.044660514478340775,0.4859573182010934,0.6766690408106161,0.0,0.0,0.0,2.1945111553134016,1.8089007405566586,-0.114606713082122,4.9200507289043545,-3.1295962038147205,-1.0448824904757066,-0.1707153047953629,1.5,0.01,0.5,1.5,0.01,0.5,4.0,0.05,1.2,2.5,0.05,0.4,0.04157314767151199,3.2917667329701024,2.7133511108349877,-0.42678826198840725,0.20897939055330889,0.0,0.0,1.0,2,2,1,2.8462494266428715,-0.02066643775186098,0.03282863026221957,0.011277966676947328,-0.0049055280184249475
0.8466131687164307,-0.21530650716427616,0.20374848898040587,1.118992529523389,-4.9908844442098905,3.03581508889545,1.0525959459040348,-0.2697330557553328,0.19304423400747767,0.4382165964270917,0.8354305578354266,0.0,0.0,0.0,2.2153065071642764,1.796251511019594,-0.1189925295233889,4.9908844442098905,-3.03581508889545,-1.0525959459040348,-0.17805015534217272,1.5,0.01,0.5,1.5,0.01,0.5,4.0,0.05,1.2,2.5,0.05,0.4,0.024029881906444395,3.3229597607464143,2.694377266529391,-0.4451253883554318,0.37592097123796525,0.0,0.0,1.0,2,2,1,2.854516006892751,-0.11988867280665988,-0.14646066849421466,-0.12896048418025957,-0.04437668713573807
0.894094705581665,-0.23625055166338885,0.21629610686100462,1.1234439905343396,-5.026570679787045,3.011428291343699,1.0683506426281828,0.04661062063307537,0.31656354724426544,0.33403287570191925,0.8865872819698202,0.0,0.0,0.0,2.236250551663389,1.7837038931389955,-0.12344399053433963,5.026570679787045,-3.011428291343699,-1.0683506426281828,-0.14996586404838053,1.5,0.01,0.5,1.5,0.01,0.5,4.0,0.05,1.2,2.5,0.05,0.4,0.006224037862641474,3.3543758274950832,2.675555839708493,-0.3749146601209513,0.3600638645778901,0.0,0.0,1.0,2,2,1,2.863154646017756,0.03371512014345964,0.06080175685998084,0.015732758875172604,0.08331461559234903
0.9409387111663818,-0.257212751040863,0.22885272039253,1.1277836296674593,-5.030927850593797,3.013587247566088,1.0415133919487134,0.3569507744872936,0.3993089689608136,0.18682518599286868,0.8235501452729538,0.0,0.0,0.0,2.257212751040863,1.77114727960747,-0.12778362966745926,5.030927850593797,-3.013587247566088,-1.0415133919487134,-0.10470867380360582,1.5,0.01,0.5,1.5,0.01,0.5,4.0,0.05,1.2,2.5,0.05,0.4,-0.011134518669837057,3.3858191265612945,2.656720919411205,-0.26177168450901456,0.6954260591604544,0.0,0.0,1.0,2,2,1,2.871985505801412,-0.08384329293581488,-0.0734902878024344,0.021183384013107466,0.07991088596814118
0.9883947372436523,-0.2781506474337277,0.24139477613935403,1.1319479250449762,-5.025095134287527,3.010093379237769,0.9994308906040655,0.6213150973157743,0.43062275641246006,0.01555411332885013,0.654438431837387,0.0,0.0,0.0,2.2781506474337276,1.758605223860646,-0.1319479250449762,5.025095134287527,-3.010093379237769,-0.9994308906040655,-0.0662759090116396,1.5,0.01,0.5,1.5,0.01,0.5,4.0,0.05,1.2,2.5,0.05,0.4,-0.027791700179904844,3.4172259711505912,2.637907835790969,-0.165689772529099,0.7689083166525645,0.0,0.0,1.0,2,2,1,2.8809847206669357,0.10639800921865633,-3.172277477865567e-05,0.0038755414907165665,-0.06374572964674169
1.0358803272247314,-0.2990643175824119,0.25392232006993126,1.1359370896143517,-5.019280835684217,3.0066105433385406,0.9573994966501095,0.8056530412438035,0.4064716436601671,-0.15772035402506523,0.40103400100368103,0.0,0.0,0.0,2.299064317582412,1.7460776799300688,-0.1359370896143517,5.019280835684217,-3.0066105433385406,-0.9573994966501095,-0.05646291303969475,1.5,0.01,0.5,1.5,0.01,0.5,4.0,0.05,1.2,2.5,0.05,0.4,-0.043748358457406766,3.448596476373618,2.619116519895103,-0.14115728259923688,0.7620781531796286,0.0,0.0,1.0,2,2,1,2.890149285601606,0.05117626221239775,0.013837114465141546,0.0018728249889499182,0.12199236796043433
1.0824382305145264,-0.31995383696886126,0.2664353973988693,1.1397513350621085,-5.013484652747842,3.0031385589451327,0.9154189074616491,0.886221584075001,0.32996633267839576,-0.3106801873614712,0.09597574901717339,0.0,0.0,0.0,2.3199538369688613,1.7335646026011307,-0.13975133506210846,5.013484652747842,-3.0031385589451327,-0.9154189074616491,-0.08630854461972615,1.5,0.01,0.5,1.5,0.01,0.5,4.0,0.05,1.2,2.5,0.05,0.4,-0.059005340248433846,3.479930755453292,2.6003469039016958,-0.21577136154931537,0.6238087916694807,0.0,0.0,1.0,2,2,1,2.899476241101106,-0.013451988236998122,-0.09162144582436359,0.22057678402810676,0.09386785572821738
1.1297621726989746,-0.34081927982031823,0.2789340525891933,1.1433908718429506,-5.007706284349674,2.9996772456777596,0.8734888274021013,0.8526433685490622,0.21096082996235957,-0.4236239153463982,-0.22144433304442004,0.0,0.0,0.0,2.3408192798203182,1.7210659474108068,-0.14339087184295063,5.007706284349674,-2.9996772456777596,-0.8734888274021013,-0.1471263566138885,1.5,0.01,0.5,1.5,0.01,0.5,4.0,0.05,1.2,2.5,0.05,0.4,-0.07356348737180252,3.5112289197304776,2.58159892111621,-0.3678158915347213,0.6344185242798371,0.0,0.0,1.0,2,2,1,2.9089626739171908,-0.1110157032794511,0.10321789081684284,-0.15289058171843706,-0.22427027081952533
1.1753489971160889,-0.3616607191131708,0.29141832935465123,1.1468559092088524,-5.001945430284624,2.996226423709904,0.8316089678164181,-0.7092433225650338,-0.0647832347208762,0.482004205057792,0.5103420306055707,0.0,0.0,0.0,2.361660719113171,1.7085816706453487,-0.1468559092088524,5.001945430284624,-2.996226423709904,-0.8316089678164181,-0.21029100647619237,1.5,0.01,0.5,1.5,0.01,0.5,4.0,0.05,1.2,2.5,0.05,0.4,-0.08742363683540955,3.542491078669756,2.562872505968023,-0.5257275161904809,0.3224711365087483,0.0,0.0,1.0,2,2,1,2.9186057177249802,0.017087958516282902,-0.02908224847445136,-0.017496280121715998,-0.1111393877561273
1.2215626239776611,-0.38247822657687197,0.30388827066206175,1.1501466552381163,-4.996201791288274,2.9927859137785244,0.7897790470233315,-0.4744916015462074,0.08973854483315216,0.478301581747741,0.733506857862251,0.0,0.0,0.0,2.382478226576872,1.6961117293379382,-0.15014665523811632,4.996201791288274,-2.9927859137785244,-0.7897790470233315,-0.24545430458031658,1.5,0.01,0.5,1.5,0.01,0.5,4.0,0.05,1.2,2.5,0.05,0.4,-0.10058662095246529,3.5737173398653077,2.5441675940069075,-0.6136357614507915,0.40590502397293443,0.0,0.0,1.0,2,2,1,2.9284025537124845,-0.17213990846549548,0.029865764513493237,0.02514067253450113,0.042455616904619485
1.268639326095581,-0.40327187269793285,0.31634391873370626,1.153263316864395,-4.9904750690546145,2.9893555371946756,0.7479987903068887,-0.17862460286156218,0.23270185619315398,0.4129929492243385,0.8621948279059628,0.0,0.0,0.0,2.4032718726979327,1.6836560812662937,-0.1532633168643951,4.9904750690546145,-2.9893555371946756,-0.7479987903068887,-0.24070272541437365,1.5,0.01,0.5,1.5,0.01,0.5,4.0,0.05,1.2,2.5,0.05,0.4,-0.11305326745758038,3.604907809046899,2.5254841218994404,-0.6017568135359341,0.5296170053614725,0.0,0.0,1.0,2,2,1,2.938350411095021,-0.03663071918255439,-0.12960654180097028,0.027095831284712987,-0.006441271138022175
1.315281629562378,-0.42404172672399304,0.3287853150497668,1.1562060999056754,-4.984764966254447,2.9859351158545357,0.7062679299072369,0.14024953054634726,0.3456927960543714,0.29449016387795296,0.879830724240053,0.0,0.0,0.0,2.424041726723993,1.6712146849502332,-0.15620609990567536,4.984764966254447,-2.9859351158545357,-0.7062679299072369,-0.2047645251457586,1.5,0.01,0.5,1.5,0.01,0.5,4.0,0.05,1.2,2.5,0.05,0.4,-0.12482439962270142,3.6360625900859893,2.5068220274253497,-0.5119113128643965,0.6956838388390593,0.0,0.0,1.0,2,2,1,2.9484465675572427,0.03872919311255624,0.10130530538634175,0.04941577411267213,-0.02949691920867036
1.3632841110229492,-0.44478785666796994,0.3412125003508119,1.1589752090932195,-4.97907118655445,2.9825244722508244,0.6645862050106194,0.44105929996149157,0.414157950529525,0.13805657411563127,0.7841430151918193,0.0,0.0,0.0,2.44478785666797,1.658787499649188,-0.1589752090932195,4.97907118655445,-2.9825244722508244,-0.6645862050106194,-0.15845987122556926,1.5,0.01,0.5,1.5,0.01,0.5,4.0,0.05,1.2,2.5,0.05,0.4,-0.13590083637287798,3.6671817850019552,2.488181249473782,-0.39614967806392315,0.866039812017767,0.0,0.0,1.0,2,2,1,2.9586883496255236,0.07783788729424998,-0.04071006176753786,0.12655693053633155,-0.02707195172319786
1.4096331596374512,-0.4655103293122903,0.3536255146403311,1.1615708481004634,-4.973393434636883,2.979123429484606,0.622953361738549,0.6850599256607102,0.4292788981490941,-0.03615892334152432,0.5874564308273623,0.0,0.0,0.0,2.4655103293122904,1.646374485359669,-0.1615708481004634,4.973393434636883,-2.979123429484606,-0.622953361738549,-0.1259644019332945,1.5,0.01,0.5,1.5,0.01,0.5,4.0,0.05,1.2,2.5,0.05,0.4,-0.14628339240185362,3.6982654939684356,2.4695617280395035,-0.31491100483323625,0.8769692760932875,0.0,0.0,1.0,2,2,1,2.969073132973456,0.0946807284527058,-0.057832449537809964,-0.028490359992375466,0.08814071995074678
1.455672264099121,-0.48620921021320657,0.36602439718732055,1.1639932195718639,-4.967731416219908,2.975731811277466,0.5813691531361255,0.8408237365500416,0.38910803665978555,-0.20571709360276513,0.31510451799430694,0.0,0.0,0.0,2.4862092102132065,1.6339756028126795,-0.16399321957186386,4.967731416219908,-2.975731811277466,-0.5813691531361255,-0.12686973771574528,1.5,0.01,0.5,1.5,0.01,0.5,4.0,0.05,1.2,2.5,0.05,0.4,-0.15597287828745543,3.7293138153198098,2.4509634042190194,-0.3171743442893632,0.7491632105078982,0.0,0.0,1.0,2,2,1,2.979598342663249,-0.014018179002530102,0.02469880592091913,-0.10574143612846541,-0.03170871607532926
1.5016541481018066,-0.5068845637052004,0.37840918652892075,1.166242525151695,-4.962084838078522,2.972349441984045,0.5398333391594565,0.888288104499153,0.2988194373117414,-0.34877857297386394,0.002166638943468505,0.0,0.0,0.0,2.5068845637052,1.6215908134710793,-0.16624252515169502,4.962084838078522,-2.972349441984045,-0.5398333391594565,-0.1672406765130583,1.5,0.01,0.5,1.5,0.01,0.5,4.0,0.05,1.2,2.5,0.05,0.4,-0.16497010060678008,3.7603268455578003,2.432386220206619,-0.41810169128264574,0.5406418919780323,0.0,0.0,1.0,2,2,1,2.9902614533257825,-0.17858814822702448,0.07732495219078078,0.22834959126802798,0.047047069055305965
1.5488090515136719,-0.5275364529054757,0.39077992047310794,1.1683189655127872,-4.9564534080660625,2.968976146604922,0.4983456866621555,0.8213395429531931,0.1700424162008257,-0.44691681395312377,-0.31105030667082467,0.0,0.0,0.0,2.527536452905476,1.609220079526892,-0.16831896551278724,4.9564534080660625,-2.968976146604922,-0.4983456866621555,-0.2317642960246582,1.5,0.01,0.5,1.5,0.01,0.5,4.0,0.05,1.2,2.5,0.05,0.4,-0.17327586205114898,3.7913046793582135,2.413830119290338,-0.5794107400616455,0.7635167312703381,0.0,0.0,1.0,2,2,1,3.0010599892820915,-0.3258462524940543,0.0507220278728175,0.12585625428420802,0.07292488982679417
1.5966851711273193,-0.5481649397185435,0.40313663610144057,1.1702227403852075,-4.9508368351362755,2.965611750799835,0.4569059693808774,-0.6486011337852141,-0.019363659743666557,0.4874914540398431,0.5842034749742472,0.0,0.0,0.0,2.5481649397185437,1.5968633638985594,-0.17022274038520746,4.9508368351362755,-2.965611750799835,-0.4569059693808774,-0.28876102847036544,1.5,0.01,0.5,1.5,0.01,0.5,4.0,0.05,1.2,2.5,0.05,0.4,-0.18089096154082984,3.8222474095778156,2.3952950458478393,-0.7219025711759136,0.7030171813877385,0.0,0.0,1.0,2,2,1,3.0119915246090057,0.018037267350740217,0.05224393915798408,-0.1380405261311616,0.044604321005221034
1.643320083618164,-0.5687700848409015,0.41547936977186234,1.1719540485848736,-4.945234829365922,2.9622560809012226,0.41551396791986894,-0.39232186055035423,0.13380916707849846,0.46527641465431696,0.7821103007290539,0.0,0.0,0.0,2.5687700848409016,1.5845206302281376,-0.17195404858487362,4.945234829365922,-2.9622560809012226,-0.41551396791986894,-0.31187593797683244,1.5,0.01,0.5,1.5,0.01,0.5,4.0,0.05,1.2,2.5,0.05,0.4,-0.18781619433949448,3.8531551272613527,2.3767809453422064,-0.779689844942081,0.6430101668898306,0.0,0.0,1.0,2,2,1,3.0230536831516632,0.05909359808211359,-0.132333884322501,0.04595641885970149,-0.06172453723790397
1.6905813217163086,-0.5893519477658095,0.4278081571215626,1.1735130880421007,-4.939647101977898,2.9589089639280712,0.3741694697344919,-0.08551090379618012,0.2697471590298549,0.3831330284228327,0.8792800680436419,0.0,0.0,0.0,2.5893519477658096,1.5721918428784374,-0.17351308804210075,4.939647101977898,-2.9589089639280712,-0.3741694697344919,-0.2958128806730618,1.5,0.01,0.5,1.5,0.01,0.5,4.0,0.05,1.2,2.5,0.05,0.4,-0.194052352168403,3.8840279216487144,2.358287764317656,-0.7395322016826544,0.6258110997602783,0.0,0.0,1.0,2,2,1,3.0342441384855627,0.015302976985149479,-0.23076104361776384,0.211891208954528,0.06899953129151644
1.7379374504089355,-0.609910586788163,0.4401230330698962,1.1749000558300744,-4.934073365364851,2.955570227600062,0.33287226911370094,0.23231399422045018,0.3709412851889526,0.2516414949560655,0.8631971553752857,0.0,0.0,0.0,2.609910586788163,1.5598769669301038,-0.1749000558300744,4.934073365364851,-2.955570227600062,-0.33287226911370094,-0.25384735550717286,1.5,0.01,0.5,1.5,0.01,0.5,4.0,0.05,1.2,2.5,0.05,0.4,-0.1996002233202976,3.9148658801822447,2.3398154503951556,-0.6346183887679322,0.9464754149448585,0.0,0.0,1.0,2,2,1,3.0455606138307867,-0.0842588919356054,-0.13181848031853668,0.004889012598879833,0.06777323764424635
1.7849316596984863,-0.6304460590094683,0.4524240318213628,1.176115148193247,-4.928513333113257,2.952239700351995,0.29162216716144274,0.5202164779811234,0.42435758015322184,0.08773813420644173,0.7359330676151126,0.0,0.0,0.0,2.6304460590094685,1.5475759681786372,-0.17611514819324703,4.928513333113257,-2.952239700351995,-0.29162216716144274,-0.20862293176414104,1.5,0.01,0.5,1.5,0.01,0.5,4.0,0.05,1.2,2.5,0.05,0.4,-0.20446059277298811,3.9456690885142027,2.321363952267956,-0.5215573294103526,0.9435859975768757,0.0,0.0,1.0,2,2,1,3.0570008819209753,0.08865282472624149,-0.1856213702532039,0.1267008382297242,-0.08718724130748987
1.8326270580291748,-0.6509584203429181,0.46471118686864815,1.177158560575651,-4.922966720027941,2.9489172113484776,0.25041897177694866,0.7411142468120746,0.42311593964266553,-0.08746603864698793,0.5138796229428437,0.0,0.0,0.0,2.650958420342918,1.5352888131313518,-0.17715856057565094,4.922966720027941,-2.9489172113484776,-0.25041897177694866,-0.18380775685018302,1.5,0.01,0.5,1.5,0.01,0.5,4.0,0.05,1.2,2.5,0.05,0.4,-0.20863424230260375,3.976437630514377,2.3029332196970276,-0.45951939212545756,1.0,0.0,0.0,1.0,2,2,1,3.0685627648295757,-0.07076941409942815,-0.09690385882340671,-0.07287080822828156,0.22149017748967448
1.8803839683532715,-0.6714477255185723,0.47698453099572674,1.1780304876491254,-4.9174332421570215,2.945602590498862,0.20926249763389834,0.8665553145582896,0.36737628894219226,-0.25140444574013704,0.22563766041142402,0.0,0.0,0.0,2.6714477255185725,1.5230154690042732,-0.17803048764912544,4.9174332421570215,-2.945602590498862,-0.20926249763389834,-0.19601425044878518,1.5,0.01,0.5,1.5,0.01,0.5,4.0,0.05,1.2,2.5,0.05,0.4,-0.21212195059650174,4.007171588277859,2.28452320350641,-0.49003562612196294,1.0,0.0,0.0,1.0,2,2,1,3.080244133755837,-0.06626260790786355,-0.029870618412390866,0.01037965679410564,-0.06601416612665349
